source	zh	note
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1250 mana\nUpkeep: 10 mana/turn\nAdds 25% of total hit points (with a minimum of one hit point added) to the hit points of each of a wizard's creatures. Yes, that means every individual figure in every single unit!	效果: 全域結界\n目標: 無\n施法花費: 1250 法力\n維護: 10 法力/回合\n巫師麾下每個生物的生命值增加總生命值的 25%（至少增加 1 點）。是的，這代表每支單位中每一個獨立模型！	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 25 mana\nUpkeep: 1 mana/turn\nSummons a group of 6 skeletons and binds them to the will of the wizard. Skeletons have 3 melee strength, +1 to hit, 4 defense, 5 resistance, and 1 hit point each. They have a movement speed of 1, and possess Missile Immunity, in addition to the characteristic immunities of Death creatures (Cold, Death, Illusions, and Poison).	效果: 召喚\n目標: 無\n施法花費: 25 法力\n維護: 1 法力/回合\n召喚一組 6 具骷髏，並將其綁定於巫師的意志之下。每具骷髏擁有 3 近戰強度、+1 命中、4 防禦、5 抗性及 1 生命。移動速度為 1，具備飛彈免疫，以及死亡生物的固有免疫（寒冷、死亡、幻象及毒素）。	help
Effects: Unit Enchantment\nTarget: one enemy unit\nCasting Cost: 5 mana\nUpkeep: none\nSaps the strength from a target unit's creatures, who suffer a penalty of 2 to their melee, thrown and ranged attack strengths, unless the unit resists the spell at a -2 penalty.	效果: 單位結界\n目標: 一個敵方單位\n施法花費: 5 法力\n維護: 無\n抽乾目標單位生物的力量，使其近戰、投擲及遠程攻擊強度各受 -2 懲罰，除非該單位以 -2 的抗性成功抵抗此法術。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 30 mana\nUpkeep: none\nGenerates a frenzy of sacrificing to the gods of death, which doubles the magic power obtained from shrines, temples, parthenons and cathedrals. However, the rituals reduce the city population growth by 25% and increase the level of unrest by one.	效果: 城市結界\n目標: 友方城市\n施法花費: 30 法力\n維護: 無\n引發一陣獻祭死亡之神的狂熱，使神殿、廟宇、萬神殿及大教堂所產生的魔力翻倍。然而，儀式使城市人口成長減少 25%，並使動亂等級增加 1。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 12/60 mana\nUpkeep: 1 mana/turn\nSurrounds the target unit with a fear- inspiring aura. Any time enemy units attempt to engage in melee combat with the cloaked unit they must first try to overcome their fright (on a per figure basis) before they can attack or counterattack.	效果: 單位結界\n目標: 一個單位\n施法花費: 12/60 法力\n維護: 1 法力/回合\n以令人生畏的氣場籠罩目標單位。每當敵方單位嘗試與披斗篷單位進行近戰，必須先逐個模型克服恐懼，才能發動攻擊或反擊。	help
Effects: Unit Enchantment\nTarget: one enemy unit\nCasting Cost: 15 mana\nUpkeep: none\nIf the target unit fails to resist at -2, all creatures within are thrust into a deep sleep. The unit is unable to take any actions and any attacks on the unit automatically do maximum damage.	效果: 單位結界\n目標: 一個敵方單位\n施法花費: 15 法力\n維護: 無\n若目標單位以 -2 抗性失敗抵抗，其內部所有生物陷入沉睡。該單位無法採取任何行動，且對其發動的所有攻擊自動造成最大傷害。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 80 mana\nUpkeep: 1 mana/turn\nSummons a pack of four ghouls and binds them to the will of the wizard. Any units slain mostly by the ghouls arise after the battle to serve the wizard in his undead army. Ghouls have 4 melee strength, +1 to hit, 3 defense, 6 resistance, and 3 hit points each. They possess a movement speed of 1, along with a strength 1 Poison Touch attack, and the characteristic immunities of Death creatures (Cold, Death, Illusions, and Poison).	效果: 召喚\n目標: 無\n施法花費: 80 法力\n維護: 1 法力/回合\n召喚一群四隻食屍鬼，並將其綁定於巫師的意志之下。主要被食屍鬼擊殺的單位，戰鬥結束後將復甦並加入巫師的不死大軍。每隻食屍鬼擁有 4 近戰強度、+1 命中、3 防禦、6 抗性及 3 生命。移動速度為 1，具備強度 1 的毒素觸碰攻擊，以及死亡生物的固有免疫（寒冷、死亡、幻象及毒素）。	help
Effects: Instant Combat\nTarget: one enemy unit\nCasting Cost: 10+ mana\nUpkeep: none\nAttempts to siphon life from a target unit and give it to a spell caster hero or convert the drained life into casting skill for a spell caster wizard. The target can make one resistance roll, and will be drained of as many hit points as it fails the roll by (or none if it succeeds). Additional mana makes the spell harder to resist by 1 for every 5 points spent. Units destroyed mainly by Life Drain become Undead under the caster's control.	效果：即時戰鬥\n目標：一個敵方單位\n施法花費：10+ 法力\n維護：無\n嘗試從目標單位吸取生命，轉移給施法者英雄，或將吸取的生命轉化為巫師的施法技能。目標可進行一次抗性擲骰，失敗幾點即被吸取幾點生命（成功則無損）。每額外花費 5 法力，法術的抵抗難度提高 1。主要因「生命汲取」倒下的單位，將以不死狀態歸施法者控制。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 20 mana\nUpkeep: none\nCasts a pall of fear on all enemy units. During every combat turn, each enemy unit must attempt (+1 bonus to resistance) to overcome the terror that grips it, or cower in fear. When a unit is cowering it cannot attack; however, the unit can still counterattack when it is defending against melee attacks initiated by the enemy.	效果：戰鬥結界\n目標：無\n施法花費：20 法力\n維護：無\n對所有敵方單位籠罩恐懼。每個戰鬥回合，每個敵方單位須嘗試（抗性 +1 加成）克服攫住它的恐懼，否則便蜷縮畏怯。單位畏怯時無法主動攻擊；但在抵禦敵方近戰攻擊時，仍可進行反擊。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 25 mana\nUpkeep: none\nDrapes a shroud of darkness over the entire battlefield inspiring creatures of death who gain one point each in attack strength (swords), defense (shields) and resistance (crosses). Creatures of life, on the other hand, are dispirited and lose one point each in attack strength, defense and resistance.	效果：戰鬥結界\n目標：無\n施法花費：25 法力\n維護：無\n在整個戰場上披上黑暗的帷幕，激勵死亡系生物，使其攻擊（劍）、防禦（盾）、抗性（十字）各提升 1 點。生命系生物則意志消沉，攻擊、防禦、抗性各降低 1 點。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 20 mana\nUpkeep: none\nAll enemy spell casters are drained 5 mana each combat turn. This includes the opponent wizard you are currently battling. Additionally, all units with magical ranged attacks lose one spell shot each turn.	效果：戰鬥結界\n目標：無\n施法花費：20 法力\n維護：無\n所有敵方施法者每個戰鬥回合流失 5 法力，包含當前對戰的對手巫師。此外，所有具備魔法遠程攻擊的單位每回合損失一次法術射擊次數。	help
Effects: Instant\nTarget: enemy wizard\nCasting Cost: 50 mana\nUpkeep: none\nDrains 50-150 mana points from a target wizard's mana reserve.	效果：即時\n目標：敵方巫師\n施法花費：50 法力\n維護：無\n從目標巫師的法力儲備中抽取 50–150 法力。	help
Effects: Unit Enchantment\nTarget: one enemy normal unit\nCasting Cost: 30 mana\nUpkeep: none\nAttempts to change the allegiance of a normal enemy unit to that of the casting wizard. If the target unit becomes possessed, it fights for the casting wizard until combat ends. Note that fantastic creatures and heroes may not be possessed.	效果：單位結界\n目標：一個敵方普通單位\n施法花費：30 法力\n維護：無\n嘗試將一個普通敵方單位的效忠改換為施法巫師。目標單位一旦被附身，便為施法巫師作戰直至戰鬥結束。注意，奇幻生物及英雄不可被附身。	help
Effects: Instant\nTarget: one normal unit\nCasting Cost: 180 mana\nUpkeep: none\n'Curses' a normal unit with the effects of lycanthropy, changing them into a 6-figure werewolves unit with 5 melee strength, +1 to hit, 1 defense, 6 resistance, and 5 hit points each. Werewolves regenerate both during and after battle, have a movement speed of 2 as well as increased protection from non-magical weapons, and also possess the characteristic immunities of Death creatures (Cold, Death, Illusions, and Poison). Werewolves cost 5 mana per turn to maintain.	效果：即時\n目標：一個普通單位\n施法花費：180 法力\n維護：無\n對普通單位施加狼人詛咒，將其變為 6 個身形的狼人單位，每個身形具有 5 點近戰攻擊、+1 命中、1 點防禦、6 點抗性及 5 點生命。狼人在戰鬥中及戰後皆可再生，移動速度為 2，對非魔法武器具有額外防護，並擁有死亡系生物的特性免疫（冰冷、死亡、幻象、毒素）。狼人每回合需消耗 5 法力維護。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 35 mana\nUpkeep: none\nThe attack strength and defense of all enemy units is reduced by 1 and their resistance is reduced by 2.	效果：戰鬥結界\n目標：無\n施法花費：35 法力\n維護：無\n所有敵方單位的攻擊與防禦各降低 1 點，抗性降低 2 點。	help
Effects: Unit Enchantment\nTarget: one normal or undead unit\nCasting Cost: 100 mana\nUpkeep: 1 mana/turn\nTransforms a target creature into a vile undead being with +2 melee strength, +1 ranged/thrown/breath, hit points, resistance and defense. Undead can not be healed or animated and gain no experience, but get all the immunities of Death creatures (Cold, Death, Illusions, and Poison). Removing black channels forfeits the bonus attributes, but will not reverse the transformation. Similarly, this spell can also be cast on any unit already possessing the Undead attribute to grant just the bonuses.	效果：單位結界\n目標：一個普通或不死單位\n施法花費：100 法力\n維護：1 法力/回合\n將目標生物轉化為邪惡的不死存在，獲得 +2 近戰攻擊、+1 遠程／投擲／吐息攻擊、生命、抗性與防禦。不死單位無法被治療或再生動，也無法獲得經驗，但擁有死亡系生物的全部免疫（冰冷、死亡、幻象、毒素）。解除黑暗通道將失去額外屬性，但不會逆轉轉化效果。此法術同樣可對已具備不死屬性的單位施放，僅給予屬性加成。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 250 mana\nUpkeep: 1 mana/turn\nSummons an invisible night stalker and binds it to the will of the wizard. Night stalkers have 7 melee strength, +1 to hit, 3 defense, 8 resistance, and 10 hit points. They possess a movement speed of 2, along with the dreaded Death Gaze ability, which forces any creature engaging or engaged by them to resist at a penalty of -2 or perish immediately. They also have all of the characteristic immunities of Death creatures (Cold, Death, Illusions, and Poison).	效果：召喚\n目標：無\n施法花費：250 法力\n維護：1 法力/回合\n召喚一名隱形的夜行潛者，並將其意志綁定於巫師之下。夜行潛者擁有 7 點近戰攻擊、+1 命中、3 點防禦、8 點抗性及 10 點生命。移動速度為 2，並具備令人聞風喪膽的死亡凝視能力——任何與之交戰的生物須以 -2 懲罰進行抗性擲骰，失敗則即刻斃命。此外，夜行潛者擁有死亡系生物的全部特性免疫（冰冷、死亡、幻象、毒素）。	help
